Reviews,ProductRelated,ExitRates,PageValues>=20,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Purchase
0,1,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
3,55,0.002222222,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,False
1,21,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
4,64,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,75,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,14,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,8,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,49,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,4,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1,29,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
0,7,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,8,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
0,25,0.037333333,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
4,3,0.008,0.0,0.0,Mar,3,2,3,8,New_Visitor,False,False
0,12,0.033333333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
6,39,0.021367521,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
3,24,0.009876543,0.0,0.0,Mar,2,10,1,3,New_Visitor,False,False
1,12,0.016666667,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
2,15,0.00625,0.0,0.0,Mar,2,2,1,1,New_Visitor,False,False
0,10,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
8,19,0.016666667,19.66818546,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
9,55,0.004371585,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
3,27,0.011111111,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
0,30,0.003333333,9.227000967,0.0,Mar,2,4,1,3,Returning_Visitor,False,True
0,3,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,24,0.028030303,0.0,0.0,Mar,2,6,2,2,Returning_Visitor,False,False
3,46,0.005555556,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,25,0.008,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,12,0.071428571,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
1,4,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
4,46,0.047905093,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0,10,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
3,9,0.007692308,1.0,0.0,Mar,2,2,9,3,New_Visitor,False,True
0,13,0.053846154,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
1,111,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,False,False
5,2,0.033333333,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
2,27,0.030452675,0.0,0.0,Mar,2,4,4,3,Returning_Visitor,True,False
8,33,0.027742165,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
0,5,0.04,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
2,7,0.00625,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
1,81,0.029431012,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,6,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,8,0.057142857,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
4,14,0.010588235,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
3,25,0.033504762,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0,25,0.034933333,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
2,22,0.014,16.14384,0.0,Mar,1,1,4,2,Returning_Visitor,False,True
0,2,0.1,0.0,0.0,Mar,1,1,5,3,Returning_Visitor,False,False
0,3,0.133333333,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
1,22,0.038095238,0.0,0.0,Mar,1,5,7,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
9,61,0.020655014,2.810812468,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
0,2,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
0,7,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,4,0.025,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
0,12,0.061688312,0.0,0.0,Mar,3,2,1,6,Returning_Visitor,False,False
0,8,0.035,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
6,47,0.019797366,1.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
0,7,0.085714286,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
1,14,0.02987013,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
3,31,0.0515625,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
0,3,0.022222222,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
7,44,0.006501458,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
3,8,0.003333333,0.0,0.0,Mar,3,2,2,10,New_Visitor,False,False
1,88,0.020644542,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
7,31,0.013342491,11.92009615,0.0,Mar,2,2,7,2,Returning_Visitor,False,True
2,39,0.016410256,1.0,0.0,Mar,3,3,2,1,Returning_Visitor,False,True
0,10,0.026666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
5,17,0.008695652,0.0,0.0,Mar,1,1,3,2,New_Visitor,False,False
3,46,0.020449173,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
4,14,0.014259259,0.0,0.0,Mar,3,2,1,2,New_Visitor,False,False
0,40,0.01625,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
4,2,0.008,0.0,0.0,Mar,4,2,1,7,New_Visitor,False,False
0,2,0.1,0.0,0.0,Mar,2,6,1,2,Returning_Visitor,False,False
8,30,0.008108108,15.88906362,0.0,Mar,1,2,1,9,Returning_Visitor,True,True
3,15,0.0125,0.0,0.0,Mar,2,2,6,6,Returning_Visitor,False,False
0,16,0.00625,0.0,0.0,Mar,2,4,7,1,Returning_Visitor,False,False
2,37,0.010526316,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,True,False
4,11,0.001709402,0.0,0.0,Mar,1,2,3,8,New_Visitor,True,False
3,2,0.025,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
1,15,0.028571429,0.0,0.0,Mar,1,1,8,2,Returning_Visitor,True,False
0,29,0.01954023,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
0,15,0.0125,11.9955404,0.0,Mar,2,2,1,3,Returning_Visitor,True,True
0,3,0.066666667,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,True,False
0,2,0.1,0.0,0.0,Mar,1,2,9,2,Returning_Visitor,False,False
1,55,0.01754386,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,True,False
0,1,0.2,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
0,38,0.018918919,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,7,0.055555556,0.0,0.0,Mar,2,5,6,2,Returning_Visitor,True,False
4,149,0.007285123,18.36804916,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
0,5,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
0,2,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,6,0.04,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,False,False
0,27,0.003846154,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,2,4,11,Returning_Visitor,False,False
2,13,0.040444444,0.0,0.0,Mar,2,4,3,6,Returning_Visitor,False,False
0,41,0.008333333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
2,9,0.018181818,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2,9,0.006060606,0.0,0.0,Mar,3,2,3,2,New_Visitor,True,False
0,8,0.1,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,True,False
2,15,0.011764706,0.0,0.0,Mar,2,2,3,2,New_Visitor,True,False
0,21,0.025,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
0,12,0.025,0.0,0.0,Mar,3,3,2,1,Returning_Visitor,False,False
1,22,0.026984127,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
3,13,0.013333333,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
0,31,0.002903226,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,True,False
2,19,0.037894737,0.0,0.0,Mar,2,2,4,6,Returning_Visitor,False,False
0,13,0.046153846,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
5,13,0.002222222,0.0,0.0,Mar,1,8,4,11,New_Visitor,False,False
0,6,0.066666667,0.0,0.0,Mar,1,1,3,10,Returning_Visitor,False,False
3,0,0.05,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
3,23,0.037765568,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
3,2,0.033333333,0.0,0.0,Mar,1,1,8,2,New_Visitor,False,False
6,47,0.019314286,17.527656,0.0,Mar,1,1,4,3,Returning_Visitor,False,False
1,12,0.018181818,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
0,5,0.053333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,11,0.01,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,21,0.036507937,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,5,0.036,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
1,30,0.006451613,0.0,0.0,Mar,2,2,3,3,New_Visitor,True,False
0,5,0.04,0.0,0.0,Mar,3,3,3,9,Returning_Visitor,True,False
0,17,0.0125,1.0,0.0,Mar,2,2,1,2,New_Visitor,True,True
0,1,0.2,0.0,0.0,Mar,2,5,5,1,Returning_Visitor,False,False
0,14,0.007142857,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
7,11,0.007142857,0.0,0.0,Mar,3,2,1,9,New_Visitor,True,False
0,15,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,8,0.014285714,0.0,0.0,Mar,3,2,4,14,Returning_Visitor,True,False
0,4,0.025,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,20,0.055,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
5,24,0.059846154,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
7,15,0.01,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
3,15,0.025,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
3,30,0.046666667,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,True,False
0,31,0.039247312,8.682741935,0.0,Mar,2,4,5,2,Returning_Visitor,False,False
0,9,0.116666667,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
0,3,0.133333333,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,False
0,11,0.035897436,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
0,30,0.021666667,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
1,9,0.044444444,0.0,0.0,Mar,1,1,3,3,New_Visitor,True,False
3,45,0.008510638,9.702113281,0.0,Mar,2,4,1,2,New_Visitor,True,False
10,47,0.019871795,7.256219133,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
13,15,0.032380952,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
1,39,0.047105263,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,15,0.042857143,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
2,20,0.034848485,0.0,0.0,Mar,4,1,6,1,Returning_Visitor,False,False
2,5,0.014285714,0.0,0.0,Mar,1,1,8,2,New_Visitor,False,False
0,13,0.076923077,0.0,0.0,Mar,2,6,4,1,Returning_Visitor,False,False
0,8,0.05,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
0,8,0.025,0.0,0.0,Mar,2,2,7,7,Returning_Visitor,False,False
0,4,0.066666667,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,True,False
2,24,0.014814815,10.10222222,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
0,7,0.014285714,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
0,1,0.1,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,True,False
0,16,0.035714286,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
0,4,0.1,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
2,6,0.025,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
0,16,0.04047619,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
8,14,0.005555556,0.0,0.0,Mar,3,2,7,9,Returning_Visitor,True,False
0,5,0.04,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
5,3,0.025,0.0,0.0,Mar,2,4,6,2,Returning_Visitor,True,False
4,22,0.09,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,10,0.07,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,11,0.027272727,0.0,0.0,Mar,2,6,2,3,Returning_Visitor,False,False
18,79,0.014008551,1.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False
4,66,0.01725974,9.162351243,0.0,Mar,3,2,1,1,Returning_Visitor,False,True
1,27,0.010493827,1.865777778,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
6,5,0.003571429,0.0,0.0,Mar,2,2,6,2,New_Visitor,True,False
2,11,0.038461538,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
0,29,0.013793103,0.0,0.0,Mar,1,6,1,1,Returning_Visitor,False,False
1,43,0.047348485,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
0,7,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
14,258,0.00742538,1.0,0.0,Mar,2,4,9,2,Returning_Visitor,False,True
6,33,0.020602653,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
6,26,0.013333333,7.169617487,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0,21,0.003174603,0.0,0.0,Mar,2,4,7,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
0,17,0.014705882,0.0,0.0,Mar,1,1,2,3,Returning_Visitor,False,False
9,37,0.013043478,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
0,4,0.066666667,0.0,0.0,Mar,2,2,3,14,Returning_Visitor,False,False
3,8,0.027272727,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,2,0.033333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
3,23,0.02,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,26,0.036410256,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False
1,3,0.025,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
4,24,0.058577534,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
4,5,0.025,0.0,0.0,Mar,1,1,8,10,Returning_Visitor,False,False
2,21,0.021212121,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,True,False
0,7,0.011111111,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
0,9,0.072222222,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
1,4,0.0125,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
2,2,0.05,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1,40,0.014634146,0.0,0.0,Mar,3,7,3,3,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False
0,6,0.066666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False
0,8,0.045833333,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,True,False
2,28,0.001190476,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
0,1,0.1,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,7,0.057142857,0.0,0.0,Mar,2,5,2,10,Returning_Visitor,False,False
0,6,0.1,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
0,6,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,30,0.018965517,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,False,False
0,19,0.003703704,0.0,0.0,Mar,1,1,7,2,New_Visitor,False,False
2,21,0.014035088,0.0,0.0,Mar,2,7,1,3,Returning_Visitor,True,False
6,34,0.02398374,1.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,16,0.002222222,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
0,3,0.066666667,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
6,5,0.011111111,0.0,0.0,Mar,2,2,3,8,New_Visitor,False,False
3,20,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,3,0.066666667,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
2,22,0.039924242,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,9,0.066666667,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,False,False
12,61,0.017153855,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,11,0.072727273,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
0,11,0.054545455,0.0,0.0,Mar,4,2,1,2,Returning_Visitor,False,False
4,46,0.004166667,0.0,0.0,Mar,2,2,7,8,New_Visitor,False,False
4,33,0.007894737,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
0,7,0.028571429,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
0,44,0.018181818,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
7,37,0.0165,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,False,False
3,11,0.054545455,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
0,3,0.066666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,1,0.066666667,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,False
0,80,0.0035,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,40,0.0225,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,True,False
0,5,0.08,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,True,False
1,17,0.03125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,3,0.133333333,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
0,13,0.015384615,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
0,2,0.05,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,True,False
0,7,0.085714286,0.0,0.0,Mar,4,1,4,1,Returning_Visitor,False,False
0,7,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,12,0.066666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
5,32,0.00430839,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
12,96,0.027174712,3.541145833,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
0,5,0.04,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,True,False
3,27,0.058333333,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,True,False
6,13,0.013333333,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0,5,0.033846154,0.0,0.0,Mar,2,7,7,6,Returning_Visitor,False,False
0,25,0.05327381,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
1,37,0.005263158,0.0,0.0,Mar,2,2,4,8,New_Visitor,False,False
0,7,0.00952381,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,False,False
4,21,0.002380952,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
4,13,0.014285714,0.0,0.0,Mar,1,2,1,10,Returning_Visitor,False,False
0,51,0.007051282,9.294775641,0.0,Mar,2,2,1,10,Returning_Visitor,False,True
0,35,0.023619048,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,17,0.041176471,0.0,0.0,Mar,2,6,9,6,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0,21,0.030952381,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
5,3,0.028571429,0.0,0.0,Mar,1,1,9,8,New_Visitor,False,False
1,34,0.020233586,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
9,17,0.035397453,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,False,False
0,1,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,30,0.056666667,0.0,0.0,Mar,2,6,6,1,Returning_Visitor,False,False
0,11,0.027272727,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
1,12,0.081818182,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
6,62,0.009683372,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,True,False
6,83,0.00761877,6.871308983,0.0,Mar,2,2,2,2,Returning_Visitor,False,True
3,13,0.046153846,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,False,False
3,10,0.015384615,1.0,0.0,Mar,2,2,3,7,Returning_Visitor,True,True
0,12,0.016666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,4,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3,37,0.00113798,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
1,2,0.066666667,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
0,3,0.033333333,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,False
1,7,0.028571429,1.0,0.0,Mar,2,4,2,8,New_Visitor,False,True
6,41,0.033262108,8.833825926,0.0,Mar,2,2,2,2,Returning_Visitor,True,True
16,173,0.010737154,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
6,48,0.014903846,10.60089168,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
4,39,0.023809524,5.51397619,0.0,Mar,4,1,3,2,Returning_Visitor,False,False
3,17,0.008333333,1.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,True
0,11,0.081818182,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
8,10,0.006060606,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
1,27,0.007142857,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
8,18,0.0125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
13,88,0.00954386,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
4,31,0.00234375,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
3,24,0.015333333,17.84230699,0.0,Mar,1,1,1,2,Returning_Visitor,False,True
0,16,0.025,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
0,6,0.166666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
1,5,0.01875,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
2,16,0.004444444,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
0,3,0.066666667,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,False,False
1,16,0.023529412,0.0,0.0,Mar,2,2,1,3,New_Visitor,False,False
0,17,0.0296875,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,58,0.027586207,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
3,48,0.011616162,16.71534488,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,14,0.047619048,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
4,40,0.031196581,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,37,0.032271242,2.188718519,0.0,Mar,2,4,3,2,Returning_Visitor,True,True
0,7,0.023809524,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
8,23,0.008888889,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,False
0,4,0.125,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
0,27,0.007407407,1.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,True
0,1,0.2,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
2,3,0.02,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
3,22,0.027272727,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
17,31,0.026479076,2.08053355,0.0,Mar,1,1,3,2,Returning_Visitor,False,True
3,6,0.028571429,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,False,False
0,18,0.071428571,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
8,19,0.043589744,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,15,0.028571429,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
2,3,0.05,0.0,0.0,Mar,3,2,4,8,Returning_Visitor,False,False
0,45,0.015227273,1.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
3,12,0.014285714,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
2,81,0.007012195,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,2,0.1,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,True,False
0,2,0.05,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
2,21,0.009090909,10.7929507,0.0,Mar,2,2,2,2,New_Visitor,False,True
0,54,0.004812274,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
5,37,0.045416667,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
6,19,0.023703704,0.0,0.0,Mar,1,8,3,2,Returning_Visitor,False,False
0,10,0.04,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2,10,0.008333333,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Mar,2,5,9,1,Returning_Visitor,False,False
0,9,0.011111111,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
2,15,0.04375,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
4,8,0.01,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
0,2,0.1,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,False
0,12,0.058333333,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
5,31,0.014141414,8.482727273,0.0,Mar,2,2,8,2,Returning_Visitor,False,True
